timestamp,iter,loss,vis_M,pts_M,vis_pct,blk,alloc_gb,rsv_gb,it_s,elapsed
"0323,13:44",23850,0.0513,1.2,4.59,26.2,8,0.38,1.04,15.5,
"0323,13:44",23860,0.046,0.54,4.59,11.9,8,0.28,0.9,15.5,
"0323,13:44",23870,0.0498,0.67,4.59,14.5,8,0.32,1.31,15.4,
"0323,13:44",23880,0.0665,1.19,4.59,25.9,8,0.31,0.63,15.4,
"0323,13:44",23890,0.0597,1.02,4.59,22.3,8,0.3,1.2,15.4,
"0323,13:44",23900,0.0644,1.23,4.59,26.8,8,0.35,0.67,15.4,
"0323,13:44",23910,0.0567,1.47,4.59,32.0,8,0.36,0.74,15.4,
"0323,13:44",23920,0.0512,0.63,4.59,13.8,8,0.36,0.95,15.4,
"0323,13:44",23930,0.0559,0.82,4.59,17.9,8,0.34,1.26,15.4,
"0323,13:44",23940,0.0576,0.65,4.59,14.1,8,0.31,1.26,15.4,
"0323,13:44",23950,0.0566,1.22,4.59,26.6,8,0.32,1.28,15.4,
"0323,13:44",23960,0.0543,0.67,4.59,14.6,8,0.29,0.97,15.4,
"0323,13:44",23970,0.0484,0.58,4.59,12.6,8,0.27,1.17,15.4,
"0323,13:44",23980,0.056,1.22,4.59,26.5,8,0.33,0.61,15.4,
"0323,13:44",23990,0.0556,1.39,4.59,30.2,8,0.35,1.28,15.4,
"0323,13:44",24000,0.0541,1.29,4.59,28.1,8,0.35,1.3,15.4,
"0323,13:44",24010,0.0423,1.18,4.59,25.6,8,0.37,1.35,15.4,
"0323,13:44",24020,0.0573,1.23,4.59,26.9,8,0.35,1.19,15.4,
"0323,13:44",24030,0.0579,0.53,4.59,11.6,8,0.3,1.16,15.4,
"0323,13:44",24040,0.0543,1.04,4.59,22.6,8,0.35,1.0,15.4,
"0323,13:44",24050,0.0497,0.72,4.59,15.8,8,0.28,0.5,15.4,
"0323,13:44",24060,0.0621,0.88,4.59,19.1,8,0.32,1.27,15.4,
"0323,13:45",24070,0.0535,1.16,4.59,25.3,8,0.33,0.64,15.4,
"0323,13:45",24080,0.0505,1.08,4.59,23.5,8,0.34,1.06,15.4,
"0323,13:45",24090,0.0552,1.19,4.59,26.0,8,0.36,1.27,15.4,
"0323,13:45",24100,0.0544,0.73,4.59,15.9,8,0.29,1.27,15.4,
"0323,13:45",24110,0.0561,0.7,4.59,15.3,8,0.29,1.12,15.4,
"0323,13:45",24120,0.0567,1.12,4.59,24.4,8,0.32,1.25,15.4,
"0323,13:45",24130,0.057,0.55,4.59,12.0,8,0.28,1.2,15.4,
"0323,13:45",24140,0.0715,1.05,4.59,22.9,8,0.37,1.27,15.4,
"0323,13:45",24150,0.0603,1.15,4.59,25.1,8,0.3,1.09,15.4,
"0323,13:45",24160,0.0546,0.87,4.59,18.9,8,0.36,0.99,15.4,
"0323,13:45",24170,0.0486,1.26,4.59,27.5,8,0.36,0.63,15.4,
"0323,13:45",24180,0.0611,1.18,4.59,25.7,8,0.36,0.75,15.4,
"0323,13:45",24190,0.0556,1.41,4.59,30.7,8,0.33,0.72,15.4,
"0323,13:45",24200,0.0516,0.55,4.59,12.0,8,0.28,0.65,15.4,
"0323,13:45",24210,0.0555,0.82,4.59,17.9,8,0.34,0.99,15.4,
"0323,13:45",24220,0.05,1.17,4.59,25.4,8,0.34,1.2,15.4,
"0323,13:45",24230,0.067,1.24,4.59,27.1,8,0.38,1.2,15.4,
"0323,13:45",24240,0.0609,0.99,4.59,21.6,8,0.34,1.28,15.4,
"0323,13:45",24250,0.0704,1.1,4.59,24.1,8,0.29,0.53,15.4,
"0323,13:45",24260,0.0721,1.2,4.59,26.2,8,0.36,0.9,15.4,
"0323,13:45",24270,0.0527,0.67,4.59,14.6,8,0.29,1.22,15.4,
"0323,13:45",24280,0.0584,1.45,4.59,31.6,8,0.37,1.21,15.4,
"0323,13:45",24290,0.0512,0.71,4.59,15.4,8,0.31,0.93,15.4,
"0323,13:45",24300,0.0537,1.2,4.59,26.2,8,0.38,1.28,15.4,
"0323,13:45",24310,0.0573,1.01,4.59,22.1,8,0.34,1.32,15.4,
"0323,13:45",24320,0.0522,1.39,4.59,30.2,8,0.35,0.65,15.4,
"0323,13:45",24330,0.0596,1.55,4.59,33.8,8,0.41,0.74,15.4,
"0323,13:45",24340,0.0532,0.82,4.59,17.9,8,0.34,1.25,15.4,
"0323,13:45",24350,0.0551,1.17,4.59,25.5,8,0.3,1.06,15.4,
"0323,13:45",24360,0.0637,1.1,4.59,24.0,8,0.35,1.3,15.4,
"0323,13:45",24370,0.0571,0.67,4.59,14.6,8,0.28,0.7,15.4,
"0323,13:45",24380,0.0515,1.11,4.59,24.2,8,0.31,1.2,15.4,
"0323,13:45",24390,0.0468,0.72,4.59,15.8,8,0.28,1.15,15.4,
"0323,13:45",24400,0.0552,0.51,4.59,11.2,8,0.29,0.89,15.4,
"0323,13:45",24410,0.0525,0.66,4.59,14.5,8,0.37,1.04,15.4,
"0323,13:45",24420,0.052,1.22,4.59,26.5,8,0.33,0.83,15.4,
"0323,13:45",24430,0.0457,1.22,4.59,26.5,8,0.33,1.28,15.4,
"0323,13:45",24440,0.0598,1.31,4.59,28.5,8,0.35,1.24,15.4,
"0323,13:45",24450,0.0629,1.56,4.59,34.0,8,0.38,1.37,15.4,
"0323,13:45",24460,0.0595,1.05,4.59,22.9,8,0.38,1.28,15.4,
"0323,13:45",24470,0.0549,0.97,4.59,21.2,8,0.38,0.95,15.4,
"0323,13:45",24480,0.0651,1.09,4.59,23.9,8,0.41,1.17,15.4,
"0323,13:45",24490,0.0489,1.3,4.59,28.3,8,0.35,1.08,15.4,
"0323,13:45",24500,0.0567,1.37,4.59,29.8,8,0.35,0.61,15.4,
"0323,13:45",24510,0.0574,0.88,4.59,19.1,8,0.32,1.31,15.4,
"0323,13:45",24520,0.0534,1.52,4.59,33.1,8,0.38,0.66,15.4,
"0323,13:45",24530,0.0469,0.73,4.59,15.8,8,0.29,1.26,15.4,
"0323,13:45",24540,0.0532,0.63,4.59,13.8,8,0.36,1.27,15.4,
"0323,13:45",24550,0.0634,0.71,4.59,15.5,8,0.37,1.29,15.4,
"0323,13:45",24560,0.0546,0.67,4.59,14.7,8,0.32,0.95,15.4,
"0323,13:45",24570,0.0526,1.29,4.59,28.1,8,0.35,1.27,15.4,
"0323,13:45",24580,0.062,1.55,4.59,33.9,8,0.34,0.8,15.4,
"0323,13:45",24590,0.0546,0.67,4.59,14.6,8,0.28,0.9,15.4,
"0323,13:45",24600,0.0497,0.7,4.59,15.3,8,0.33,1.26,15.4,
"0323,13:45",24610,0.0492,1.26,4.59,27.5,8,0.37,1.16,15.4,
"0323,13:45",24620,0.0533,0.99,4.59,21.6,8,0.3,1.17,15.4,
"0323,13:45",24630,0.0576,0.53,4.59,11.6,8,0.3,1.29,15.4,
"0323,13:45",24640,0.0563,1.2,4.59,26.1,8,0.37,1.0,15.4,
"0323,13:45",24650,0.0634,0.9,4.59,19.6,8,0.34,1.23,15.4,
"0323,13:45",24660,0.0629,1.28,4.59,27.8,8,0.37,1.27,15.4,
"0323,13:45",24670,0.0545,1.19,4.59,26.0,8,0.36,1.18,15.4,
"0323,13:45",24680,0.0667,1.02,4.59,22.2,8,0.3,0.99,15.4,
"0323,13:45",24690,0.0565,1.22,4.59,26.6,8,0.32,0.77,15.4,
"0323,13:45",24700,0.0632,1.31,4.59,28.5,8,0.3,1.07,15.4,
"0323,13:45",24710,0.0576,1.41,4.59,30.7,8,0.33,1.01,15.4,
"0323,13:45",24720,0.0601,1.56,4.59,34.0,8,0.38,1.31,15.4,
"0323,13:45",24730,0.0508,0.93,4.59,20.3,8,0.33,1.32,15.4,
"0323,13:45",24740,0.0655,1.09,4.59,23.9,8,0.41,1.17,15.4,
"0323,13:45",24750,0.046,0.74,4.59,16.1,8,0.29,0.92,15.4,
"0323,13:45",24760,0.0462,1.19,4.59,26.0,8,0.36,1.25,15.4,
"0323,13:45",24770,0.0608,1.1,4.59,24.0,8,0.35,0.97,15.4,
"0323,13:45",24780,0.0494,0.82,4.59,17.9,8,0.34,0.89,15.4,
"0323,13:45",24790,0.0538,1.13,4.59,24.6,8,0.32,0.79,15.4,
"0323,13:45",24800,0.0782,1.22,4.59,26.5,8,0.35,1.29,15.4,
"0323,13:45",24810,0.0526,1.2,4.59,26.1,8,0.3,1.24,15.4,
"0323,13:45",24820,0.0508,1.08,4.59,23.5,8,0.36,0.97,15.4,
"0323,13:45",24830,0.0612,1.01,4.59,21.9,8,0.29,1.25,15.4,
"0323,13:45",24840,0.0512,0.56,4.59,12.3,8,0.28,1.04,15.4,
"0323,13:45",24850,0.0612,1.54,4.59,33.6,8,0.35,1.33,15.4,
"0323,13:45",24860,0.0511,1.26,4.59,27.5,8,0.37,1.04,15.4,
"0323,13:46",24870,0.0585,0.71,4.59,15.5,8,0.37,1.03,15.4,
"0323,13:46",24880,0.0551,0.98,4.59,21.3,8,0.33,0.62,15.3,
"0323,13:46",24890,0.0502,0.7,4.59,15.3,8,0.33,1.16,15.3,
"0323,13:46",24900,0.0533,1.04,4.59,22.6,8,0.35,1.02,15.3,
"0323,13:46",24910,0.0585,0.87,4.59,18.9,8,0.34,0.96,15.3,
"0323,13:46",24920,0.0521,1.29,4.59,28.1,8,0.35,1.09,15.3,
"0323,13:46",24930,0.0505,1.11,4.59,24.2,8,0.31,1.25,15.3,
"0323,13:46",24940,0.0603,1.1,4.59,24.0,8,0.35,1.03,15.3,
"0323,13:46",24950,0.0495,1.26,4.59,27.5,8,0.36,0.71,15.3,
"0323,13:46",24960,0.0613,1.28,4.59,27.9,8,0.3,1.25,15.3,
"0323,13:46",24970,0.0625,1.17,4.59,25.5,8,0.3,0.7,15.3,
"0323,13:46",24980,0.0572,0.88,4.59,19.1,8,0.31,0.76,15.3,
"0323,13:46",24990,0.0546,1.2,4.59,26.2,8,0.38,1.2,15.3,
"0323,13:46",25000,0.0535,0.84,4.59,18.3,8,0.32,1.21,15.3,
"0323,13:46",25010,0.069,1.05,4.59,22.9,8,0.37,0.98,15.3,
"0323,13:46",25020,0.0534,1.22,4.59,26.5,8,0.33,0.61,15.3,
"0323,13:46",25030,0.0609,1.31,4.59,28.5,8,0.35,1.27,15.3,
"0323,13:46",25040,0.0547,1.18,4.59,25.8,8,0.31,1.26,15.3,
"0323,13:46",25050,0.0543,0.88,4.59,19.1,8,0.33,1.19,15.3,
"0323,13:46",25060,0.0601,1.02,4.59,22.3,8,0.29,1.15,15.3,
"0323,13:46",25070,0.0547,0.54,4.59,11.8,8,0.31,1.04,15.3,
"0323,13:46",25080,0.0627,1.55,4.59,33.8,8,0.4,1.11,15.3,
"0323,13:46",25090,0.0623,1.03,4.59,22.5,8,0.38,1.13,15.3,
"0323,13:46",25100,0.0534,1.19,4.59,26.0,8,0.36,1.01,15.3,
"0323,13:46",25110,0.0575,0.83,4.59,18.1,8,0.32,1.29,15.3,
"0323,13:46",25120,0.0515,0.58,4.59,12.7,8,0.28,1.28,15.3,
"0323,13:46",25130,0.0525,1.11,4.59,24.2,8,0.29,0.67,15.3,
"0323,13:46",25140,0.0602,1.62,4.59,35.3,8,0.38,0.64,15.3,
"0323,13:46",25150,0.0605,1.34,4.59,29.1,8,0.42,1.16,15.3,
"0323,13:46",25160,0.0521,0.97,4.59,21.2,8,0.38,1.27,15.3,
"0323,13:46",25170,0.0588,0.9,4.59,19.6,8,0.34,1.18,15.3,
"0323,13:46",25180,0.0599,1.02,4.59,22.2,8,0.3,1.1,15.3,
"0323,13:46",25190,0.0608,1.34,4.59,29.1,8,0.42,1.16,15.3,
"0323,13:46",25200,0.0588,1.43,4.59,31.2,8,0.37,1.26,15.3,
"0323,13:46",25210,0.055,0.72,4.59,15.6,8,0.3,1.02,15.3,
"0323,13:46",25220,0.0604,1.29,4.59,28.2,8,0.3,1.19,15.3,
"0323,13:46",25230,0.0556,0.66,4.59,14.5,8,0.37,1.11,15.3,
"0323,13:46",25240,0.0487,1.04,4.59,22.6,8,0.35,0.98,15.3,
"0323,13:46",25250,0.0434,0.74,4.59,16.1,8,0.29,1.23,15.3,
"0323,13:46",25260,0.0469,0.71,4.59,15.6,8,0.3,1.22,15.3,
"0323,13:46",25270,0.0488,0.65,4.59,14.1,8,0.31,0.82,15.3,
"0323,13:46",25280,0.0628,1.09,4.59,23.9,8,0.41,1.21,15.3,
"0323,13:46",25290,0.0625,1.31,4.59,28.5,8,0.3,0.66,15.3,
"0323,13:46",25300,0.0582,1.02,4.59,22.2,8,0.3,0.65,15.3,
"0323,13:46",25310,0.0544,0.58,4.59,12.6,8,0.28,1.19,15.3,
"0323,13:46",25320,0.0563,1.45,4.59,31.5,8,0.36,0.59,15.3,
"0323,13:46",25330,0.0497,0.56,4.59,12.3,8,0.28,0.95,15.3,
"0323,13:46",25340,0.0572,0.84,4.59,18.3,8,0.32,0.97,15.3,
"0323,13:46",25350,0.0605,0.9,4.59,19.6,8,0.34,1.17,15.3,
"0323,13:46",25360,0.0565,0.88,4.59,19.1,8,0.32,1.24,15.3,
"0323,13:46",25370,0.055,1.52,4.59,33.1,8,0.38,0.67,15.3,
"0323,13:46",25380,0.0475,0.55,4.59,12.0,8,0.28,1.23,15.3,
"0323,13:46",25390,0.0594,1.23,4.59,26.8,8,0.35,1.31,15.3,
"0323,13:46",25400,0.062,0.58,4.59,12.7,8,0.29,1.19,15.3,
"0323,13:46",25410,0.0517,0.71,4.59,15.4,8,0.31,1.14,15.3,
"0323,13:46",25420,0.0584,1.49,4.59,32.5,8,0.34,0.92,15.3,
"0323,13:46",25430,0.0579,0.64,4.59,13.9,8,0.29,1.23,15.3,
"0323,13:46",25440,0.0657,1.11,4.59,24.2,8,0.31,1.07,15.3,
"0323,13:46",25450,0.0462,0.58,4.59,12.7,8,0.28,1.08,15.3,
"0323,13:46",25460,0.0509,1.3,4.59,28.3,8,0.36,1.05,15.3,
"0323,13:46",25470,0.056,0.93,4.59,20.3,8,0.33,1.19,15.3,
"0323,13:46",25480,0.0673,1.09,4.59,23.9,8,0.41,1.03,15.3,
"0323,13:46",25490,0.0606,1.24,4.59,27.1,8,0.38,1.24,15.3,
"0323,13:46",25500,0.0558,1.2,4.59,26.1,8,0.37,1.18,15.3,
"0323,13:46",25510,0.0561,0.72,4.59,15.6,8,0.3,1.21,15.3,
"0323,13:46",25520,0.0525,0.74,4.59,16.1,8,0.29,1.21,15.3,
"0323,13:46",25530,0.0568,1.49,4.59,32.6,8,0.35,0.69,15.3,
"0323,13:46",25540,0.0555,1.52,4.59,33.1,8,0.38,1.27,15.3,
"0323,13:46",25550,0.0554,0.72,4.59,15.6,8,0.3,1.25,15.3,
"0323,13:46",25560,0.0541,1.2,4.59,26.1,8,0.3,0.69,15.3,
"0323,13:46",25570,0.0524,1.54,4.59,33.6,8,0.35,0.68,15.3,
"0323,13:46",25580,0.0454,1.05,4.59,22.9,8,0.33,1.23,15.3,
"0323,13:46",25590,0.0578,1.18,4.59,25.8,8,0.31,1.08,15.3,
"0323,13:46",25600,0.0597,0.72,4.59,15.8,8,0.28,1.04,15.3,
"0323,13:46",25610,0.0504,1.1,4.59,23.9,8,0.29,1.24,15.3,
"0323,13:46",25620,0.0577,1.1,4.59,24.0,8,0.35,1.14,15.3,
"0323,13:46",25630,0.0555,1.45,4.59,31.6,8,0.37,1.21,15.3,
"0323,13:46",25640,0.0649,1.57,4.59,34.3,8,0.41,1.23,15.3,
"0323,13:46",25650,0.0773,1.16,4.59,25.3,8,0.31,1.18,15.3,
"0323,13:46",25660,0.062,1.42,4.59,30.9,8,0.34,1.24,15.3,
"0323,13:46",25670,0.0591,1.55,4.59,33.8,8,0.4,1.19,15.3,
"0323,13:47",25680,0.0542,0.93,4.59,20.3,8,0.33,1.12,15.3,
"0323,13:47",25690,0.0638,0.7,4.59,15.2,8,0.35,1.1,15.3,
"0323,13:47",25700,0.052,1.55,4.59,33.9,8,0.37,0.79,15.3,
"0323,13:47",25710,0.0516,0.71,4.59,15.4,8,0.28,1.09,15.3,
"0323,13:47",25720,0.0492,0.55,4.59,12.0,8,0.28,1.22,15.3,
"0323,13:47",25730,0.0458,0.59,4.59,12.9,8,0.27,0.62,15.3,
"0323,13:47",25740,0.0611,1.48,4.59,32.3,8,0.37,1.29,15.3,
"0323,13:47",25750,0.0662,1.23,4.59,26.8,8,0.35,0.98,15.3,
"0323,13:47",25760,0.0551,1.17,4.59,25.5,8,0.3,0.73,15.3,
"0323,13:47",25770,0.0616,1.41,4.59,30.7,8,0.33,1.12,15.3,
"0323,13:47",25780,0.0547,0.82,4.59,17.9,8,0.34,1.3,15.3,
"0323,13:47",25790,0.055,0.58,4.59,12.7,8,0.29,1.12,15.3,
"0323,13:47",25800,0.0598,1.32,4.59,28.7,8,0.37,0.63,15.3,
"0323,13:47",25810,0.0533,0.87,4.59,18.9,8,0.34,1.19,15.3,
"0323,13:47",25820,0.0594,1.02,4.59,22.2,8,0.3,0.61,15.3,
"0323,13:47",25830,0.0578,1.24,4.59,27.1,8,0.38,1.16,15.3,
"0323,13:47",25840,0.0522,1.47,4.59,32.0,8,0.37,0.72,15.3,
"0323,13:47",25850,0.0785,1.22,4.59,26.5,8,0.34,1.12,15.3,
"0323,13:47",25860,0.0624,1.62,4.59,35.3,8,0.39,0.75,15.3,
"0323,13:47",25870,0.0496,0.6,4.59,13.2,8,0.32,1.18,15.3,
"0323,13:47",25880,0.0586,0.73,4.59,15.8,8,0.29,1.29,15.3,
"0323,13:47",25890,0.0502,1.45,4.59,31.5,8,0.36,0.78,15.3,
"0323,13:47",25900,0.0558,0.51,4.59,11.2,8,0.28,0.87,15.3,
"0323,13:47",25910,0.063,0.77,4.59,16.9,8,0.33,0.84,15.3,
"0323,13:47",25920,0.0623,1.55,4.59,33.9,8,0.35,0.69,15.3,
"0323,13:47",25930,0.0519,1.2,4.59,26.2,8,0.33,1.25,15.3,
"0323,13:47",25940,0.0569,1.07,4.59,23.4,8,0.28,0.64,15.3,
"0323,13:47",25950,0.0592,1.08,4.59,23.5,8,0.33,1.03,15.3,
"0323,13:47",25960,0.0619,1.34,4.59,29.3,8,0.36,0.89,15.3,
"0323,13:47",25970,0.0533,1.24,4.59,27.0,8,0.29,0.78,15.3,
"0323,13:47",25980,0.0589,1.55,4.59,33.8,8,0.4,1.25,15.3,
"0323,13:47",25990,0.0595,1.54,4.59,33.6,8,0.35,0.93,15.3,
"0323,13:47",26000,0.0625,1.37,4.59,29.8,8,0.31,0.81,15.3,
"0323,13:47",26010,0.0536,1.21,4.59,26.4,8,0.36,1.23,15.3,
"0323,13:47",26020,0.049,0.55,4.59,12.0,8,0.28,1.28,15.3,
"0323,13:47",26030,0.0527,1.19,4.59,25.9,8,0.3,1.28,15.2,
"0323,13:47",26040,0.052,1.29,4.59,28.2,8,0.38,1.28,15.2,
"0323,13:47",26050,0.0564,1.22,4.59,26.6,8,0.32,1.2,15.2,
"0323,13:47",26060,0.052,1.1,4.59,23.9,8,0.28,0.57,15.2,
"0323,13:47",26070,0.0557,1.54,4.59,33.6,8,0.35,1.22,15.2,
"0323,13:47",26080,0.0567,1.2,4.59,26.1,8,0.3,0.53,15.2,
"0323,13:47",26090,0.0545,0.5,4.59,10.8,8,0.27,1.23,15.2,
"0323,13:47",26100,0.053,1.18,4.59,25.7,8,0.3,1.16,15.2,
"0323,13:47",26110,0.0455,0.7,4.59,15.3,8,0.28,0.98,15.2,
"0323,13:47",26120,0.0585,1.34,4.59,29.1,8,0.42,1.25,15.2,
"0323,13:47",26130,0.0611,0.56,4.59,12.2,8,0.28,0.73,15.2,
"0323,13:47",26140,0.0548,0.49,4.59,10.6,8,0.27,1.16,15.2,
"0323,13:47",26150,0.0519,1.15,4.59,25.1,8,0.3,1.21,15.2,
"0323,13:47",26160,0.0723,1.13,4.59,24.7,8,0.37,1.23,15.2,
"0323,13:47",26170,0.0502,1.21,4.59,26.4,8,0.36,1.18,15.2,
"0323,13:47",26180,0.0496,0.7,4.59,15.3,8,0.29,1.26,15.2,
"0323,13:47",26190,0.0626,1.2,4.59,26.2,8,0.37,1.1,15.2,
"0323,13:47",26200,0.0534,0.64,4.59,13.8,8,0.32,0.6,15.2,
"0323,13:47",26210,0.0466,1.45,4.59,31.5,8,0.36,0.82,15.2,
"0323,13:47",26220,0.0616,1.1,4.59,24.0,8,0.35,0.98,15.2,
"0323,13:47",26230,0.056,0.97,4.59,21.2,8,0.38,1.28,15.2,
"0323,13:47",26240,0.053,1.32,4.59,28.7,8,0.37,1.24,15.2,
"0323,13:47",26250,0.0498,1.1,4.59,23.9,8,0.28,0.75,15.2,
"0323,13:47",26260,0.0513,0.5,4.59,10.8,8,0.27,1.14,15.2,
"0323,13:47",26270,0.0631,1.55,4.59,33.8,8,0.4,1.15,15.2,
"0323,13:47",26280,0.0494,0.82,4.59,17.9,8,0.34,1.33,15.2,
"0323,13:47",26290,0.0719,1.05,4.59,22.9,8,0.37,0.95,15.2,
"0323,13:47",26300,0.0575,1.29,4.59,28.1,8,0.35,0.64,15.2,
"0323,13:47",26310,0.057,0.7,4.59,15.3,8,0.33,1.05,15.2,
"0323,13:47",26320,0.0483,0.74,4.59,16.1,8,0.29,1.21,15.2,
"0323,13:47",26330,0.0498,0.58,4.59,12.7,8,0.28,0.88,15.2,
"0323,13:47",26340,0.0557,0.63,4.59,13.8,8,0.36,1.1,15.2,
"0323,13:47",26350,0.0527,0.64,4.59,13.9,8,0.29,1.22,15.2,
"0323,13:47",26360,0.0656,1.56,4.59,33.9,8,0.39,0.8,15.2,
"0323,13:47",26370,0.0535,1.13,4.59,24.6,8,0.32,1.24,15.2,
"0323,13:47",26380,0.0507,0.7,4.59,15.3,8,0.27,1.0,15.2,
"0323,13:47",26390,0.0567,1.09,4.59,23.7,8,0.37,1.2,15.2,
"0323,13:47",26400,0.0584,0.98,4.59,21.4,8,0.32,1.22,15.2,
"0323,13:47",26410,0.0722,1.09,4.59,23.9,8,0.41,1.16,15.2,
"0323,13:47",26420,0.0563,1.49,4.59,32.5,8,0.34,0.83,15.2,
"0323,13:47",26430,0.0565,0.5,4.59,10.8,8,0.27,0.68,15.2,
"0323,13:47",26440,0.0521,1.2,4.59,26.1,8,0.3,1.22,15.2,
"0323,13:47",26450,0.0606,1.54,4.59,33.6,8,0.35,1.28,15.2,
"0323,13:47",26460,0.0708,1.19,4.59,25.9,8,0.31,1.3,15.2,
"0323,13:48",26470,0.0482,1.08,4.59,23.5,8,0.34,1.25,15.2,
"0323,13:48",26480,0.0485,0.64,4.59,13.9,8,0.29,1.08,15.2,
"0323,13:48",26490,0.0551,1.52,4.59,33.1,8,0.38,1.26,15.2,
"0323,13:48",26500,0.047,0.63,4.59,13.8,8,0.37,1.28,15.2,
"0323,13:48",26510,0.0611,1.42,4.59,30.9,8,0.34,1.06,15.2,
"0323,13:48",26520,0.054,0.71,4.59,15.4,8,0.27,1.25,15.2,
"0323,13:48",26530,0.0652,1.34,4.59,29.1,8,0.42,1.25,15.2,
"0323,13:48",26540,0.0485,0.58,4.59,12.6,8,0.27,1.11,15.2,
"0323,13:48",26550,0.0478,0.55,4.59,12.0,8,0.28,1.12,15.2,
"0323,13:48",26560,0.0513,0.59,4.59,12.9,8,0.28,1.19,15.2,
"0323,13:48",26570,0.0489,1.01,4.59,21.9,8,0.29,1.0,15.2,
"0323,13:48",26580,0.0465,0.72,4.59,15.7,8,0.31,0.94,15.2,
"0323,13:48",26590,0.0536,1.01,4.59,22.1,8,0.34,1.29,15.2,
"0323,13:48",26600,0.0508,1.04,4.59,22.6,8,0.35,1.07,15.2,
"0323,13:48",26610,0.0515,1.55,4.59,33.8,8,0.41,0.71,15.2,
"0323,13:48",26620,0.0571,1.33,4.59,29.0,8,0.32,1.28,15.2,
"0323,13:48",26630,0.0539,0.59,4.59,12.9,8,0.29,1.12,15.2,
"0323,13:48",26640,0.0586,1.43,4.59,31.2,8,0.37,1.31,15.2,
"0323,13:48",26650,0.0528,0.58,4.59,12.7,8,0.28,1.22,15.2,
"0323,13:48",26660,0.0681,1.49,4.59,32.5,8,0.34,0.75,15.2,
"0323,13:48",26670,0.0698,1.2,4.59,26.2,8,0.36,1.22,15.2,
"0323,13:48",26680,0.0487,1.22,4.59,26.5,8,0.33,1.29,15.2,
"0323,13:48",26690,0.0593,0.56,4.59,12.2,8,0.28,0.86,15.2,
"0323,13:48",26700,0.0518,1.18,4.59,25.7,8,0.34,1.25,15.2,
"0323,13:48",26710,0.0636,1.55,4.59,33.8,8,0.4,1.21,15.2,
"0323,13:48",26720,0.0704,1.22,4.59,26.5,8,0.34,1.01,15.2,
"0323,13:48",26730,0.0491,1.13,4.59,24.6,8,0.32,0.66,15.2,
"0323,13:48",26740,0.0582,1.29,4.59,28.1,8,0.35,1.28,15.2,
"0323,13:48",26750,0.0555,1.19,4.59,25.9,8,0.3,1.19,15.2,
"0323,13:48",26760,0.0575,0.64,4.59,13.9,8,0.29,0.91,15.2,
"0323,13:48",26770,0.0666,1.2,4.59,26.2,8,0.36,1.17,15.2,
"0323,13:48",26780,0.0551,0.98,4.59,21.3,8,0.34,1.19,15.2,
"0323,13:48",26790,0.0583,0.73,4.59,15.9,8,0.33,1.19,15.2,
"0323,13:48",26800,0.0527,0.53,4.59,11.6,8,0.3,1.14,15.2,
"0323,13:48",26810,0.0618,1.23,4.59,26.9,8,0.34,1.21,15.2,
"0323,13:48",26820,0.0556,1.24,4.59,27.1,8,0.38,1.19,15.2,
"0323,13:48",26830,0.0536,1.3,4.59,28.3,8,0.36,1.14,15.2,
"0323,13:48",26840,0.0508,1.55,4.59,33.8,8,0.41,0.74,15.2,
"0323,13:48",26850,0.0524,0.64,4.59,13.8,8,0.32,0.95,15.2,
"0323,13:48",26860,0.0539,1.1,4.59,23.9,8,0.28,0.64,15.2,
"0323,13:48",26870,0.0549,0.77,4.59,16.9,8,0.33,0.87,15.2,
"0323,13:48",26880,0.0515,1.54,4.59,33.6,8,0.34,1.28,15.2,
"0323,13:48",26890,0.0607,1.26,4.59,27.5,8,0.34,0.71,15.2,
"0323,13:48",26900,0.049,0.68,4.59,14.7,8,0.28,0.86,15.2,
"0323,13:48",26910,0.0573,0.83,4.59,18.2,8,0.38,1.1,15.2,
"0323,13:48",26920,0.0488,0.98,4.59,21.4,8,0.31,0.69,15.2,
"0323,13:48",26930,0.0648,0.98,4.59,21.4,8,0.32,1.13,15.2,
"0323,13:48",26940,0.0592,0.83,4.59,18.1,8,0.32,1.0,15.2,
"0323,13:48",26950,0.0559,0.51,4.59,11.2,8,0.29,1.27,15.2,
"0323,13:48",26960,0.0626,0.71,4.59,15.5,8,0.37,1.22,15.2,
"0323,13:48",26970,0.049,0.67,4.59,14.6,8,0.29,1.08,15.2,
"0323,13:48",26980,0.0507,1.52,4.59,33.1,8,0.38,0.75,15.2,
"0323,13:48",26990,0.0559,0.66,4.59,14.5,8,0.37,1.28,15.2,
"0323,13:48",27000,0.0483,0.74,4.59,16.1,8,0.29,0.89,15.2,
"0323,13:48",27010,0.0528,0.82,4.59,17.9,8,0.34,1.25,15.2,
"0323,13:48",27020,0.0691,1.29,4.59,28.2,8,0.3,1.21,15.2,
"0323,13:48",27030,0.0573,1.02,4.59,22.3,8,0.3,1.21,15.2,
"0323,13:48",27040,0.0569,0.54,4.59,11.8,8,0.31,1.3,15.2,
"0323,13:48",27050,0.0496,0.63,4.59,13.8,8,0.36,0.9,15.2,
"0323,13:48",27060,0.0642,0.59,4.59,12.9,8,0.29,0.65,15.2,
"0323,13:48",27070,0.0579,0.98,4.59,21.4,8,0.31,1.2,15.2,
"0323,13:48",27080,0.0443,0.56,4.59,12.3,8,0.28,0.98,15.2,
"0323,13:48",27090,0.0564,1.1,4.59,24.0,8,0.34,0.92,15.2,
